client,Epoch,Loss,Accuracy
0,53,1.6655622796493839,95.37925021795989
0,54,1.672171406117913,94.76896251089799
0,55,1.6699797159282588,94.9433304272014
0,56,1.6708599065208936,94.79802383028189
0,57,1.6698132311351754,94.9433304272014
0,58,1.6640140221756388,95.4954954954955
0,59,1.669723575339818,94.9433304272014
0,60,1.6690750341920706,94.9433304272014
0,61,1.6671526055279373,95.2630049404243
0,62,1.6706085567027353,94.79802383028189
0,63,1.662647075109556,95.6989247311828
0,64,1.669643701362705,94.9433304272014
0,65,1.6591343142338377,96.04766056378959
0,66,1.6716255696057143,94.76896251089799
0,67,1.666831674191892,95.2339436210404
0,68,1.6589619151010981,96.04766056378959
0,69,1.6686255750570655,95.03051438535309
0,70,1.6705083129681086,94.79802383028189
0,71,1.6685985304136453,95.0014530659692
0,72,1.6623345711914674,95.6698634117989
0,73,1.6650394911555424,95.37925021795989
0,74,1.6716371302350732,94.76896251089799
0,75,1.670374244723714,94.82708514966579
0,76,1.6635997795317294,95.58267945364719
0,77,1.6636496327663164,95.5536181342633
0,78,1.6623125440704623,95.6698634117989
0,79,1.658740067045668,96.04766056378959
0,80,1.6685105093258368,95.03051438535309
0,81,1.6694797924973124,94.9433304272014
0,82,1.6667444812355274,95.2630049404243
0,83,1.6672494481148918,95.2048823016565
0,84,1.6635371799532972,95.5536181342633
0,85,1.6622595531027617,95.7279860505667
0,86,1.6620928386706277,95.7279860505667
0,87,1.6634868484226704,95.52455681487939
0,88,1.6586297689165663,96.04766056378959
0,89,1.6670705202885912,95.2048823016565
0,90,1.6634166465550955,95.52455681487939
0,91,1.659591626058946,95.96047660563791
0,92,1.6634945098828995,95.5536181342633
0,93,1.6669932092794482,95.2048823016565
0,94,1.6647239985754856,95.40831153734379
0,95,1.6633860533163911,95.5536181342633
0,96,1.661885212628254,95.7570473699506
0,97,1.6700063588660352,94.85614646904969
0,98,1.658520085225502,96.0767218831735
0,99,1.6585609486169326,96.0767218831735
0,100,1.6633549038492528,95.58267945364719
0,101,1.6647727555250036,95.40831153734379
0,102,1.6585278012852525,96.0767218831735
0,103,1.6619136511863755,95.7279860505667
0,104,1.6631521815288102,95.640802092415
0,105,1.6700167954119218,94.82708514966579
0,106,1.666460272317411,95.2630049404243
0,107,1.6656373932563806,95.37925021795989
0,108,1.6647827964600364,95.40831153734379
0,109,1.6699152993091313,94.85614646904969
0,110,1.6680977167748112,95.08863702412089
0,111,1.6632699875137196,95.640802092415
0,112,1.6690799357186534,94.9433304272014
0,113,1.661542611157441,95.7861086893345
0,114,1.661856524338948,95.6989247311828
0,115,1.6656596603050196,95.37925021795989
0,116,1.6593826906301279,95.96047660563791
0,117,1.6711024539088357,94.79802383028189
0,118,1.6583750945284876,96.0767218831735
0,119,1.6632655640577363,95.5536181342633
0,120,1.6655003618404802,95.37925021795989
0,121,1.6633213208685118,95.5536181342633
0,122,1.6689885639525803,94.97239174658529
0,123,1.6582442330609308,96.0767218831735
0,124,1.6646592887199054,95.43737285672769
0,125,1.6631334213101059,95.640802092415
0,126,1.6689290395413685,94.97239174658529
0,127,1.6629170611219017,95.640802092415
0,128,1.6712070871627185,94.79802383028189
0,129,1.669669627374712,94.85614646904969
0,130,1.659238430947239,95.96047660563791
0,131,1.6590919337668826,95.96047660563791
0,132,1.6643536109618189,95.43737285672769
0,133,1.6642414029575954,95.5536181342633
0,134,1.6667059856596027,95.2630049404243
0,135,1.667151707412777,95.1467596628887
0,136,1.6649885661841957,95.43737285672769
0,137,1.6649957696695874,95.43737285672769
0,138,1.6614635547357508,95.7861086893345
0,139,1.6616921497360693,95.7279860505667
0,140,1.6658022132598491,95.3211275791921
0,141,1.6554339308996942,96.3673350770125
0,142,1.6678052336530924,95.1467596628887
0,143,1.6601979285803743,95.931415286254
0,144,1.664961254287015,95.350188898576
0,145,1.6601049718546521,95.9023539668701
0,146,1.660096630766356,95.9023539668701
0,147,1.6601006468094448,95.96047660563791
0,148,1.6596340929200788,95.96047660563791
0,149,1.6649338391143795,95.37925021795989
0,150,1.6600422988733852,95.931415286254
0,151,1.6678330963595043,95.1467596628887
0,152,1.6598476784646465,95.9023539668701
0,153,1.6620166111427384,95.6989247311828
0,154,1.6597284535933827,95.931415286254
0,155,1.6553041147113925,96.3963963963964
0,156,1.6648480108535588,95.37925021795989
0,157,1.6620537585952933,95.7279860505667
0,158,1.656047637195412,96.2801511188608
0,159,1.6553271917644257,96.3963963963964
0,160,1.6652741625335794,95.350188898576
0,161,1.6591332981306424,96.0185992444057
0,162,1.6631919121879324,95.58267945364719
0,163,1.6622893662858633,95.6989247311828
0,164,1.6647875607336207,95.40831153734379
0,165,1.6591092382536845,96.0185992444057
0,166,1.6621382515962266,95.6989247311828
0,167,1.662159147194636,95.6989247311828
0,168,1.6647632158652603,95.37925021795989
0,169,1.6619393091134615,95.6989247311828
0,170,1.660029117515339,95.8732926474862
0,171,1.6630568552006135,95.58267945364719
0,172,1.6647876002127766,95.40831153734379
0,173,1.6598121757859616,95.96047660563791
0,174,1.6621477696156264,95.6698634117989
0,175,1.6635518338649977,95.52455681487939
0,176,1.6599606136637088,95.96047660563791
0,177,1.6635129482858957,95.52455681487939
0,178,1.6590304009600072,96.0185992444057
0,179,1.6596723826353026,95.98953792502179
0,180,1.662248933039062,95.6698634117989
0,181,1.6577457730819063,96.16390584132519
0,182,1.6517788476265103,96.74513222900319
0,183,1.657151213539146,96.1929671607091
0,184,1.6590561638679802,96.04766056378959
0,185,1.6589853013237152,96.04766056378959
0,186,1.6641550125801576,95.52455681487939
0,187,1.6590010652870102,96.0185992444057
0,188,1.657662296058063,96.1929671607091
0,189,1.6634742027312617,95.4954954954955
0,190,1.6605986031190405,95.8732926474862
0,191,1.6606829382938075,95.8732926474862
0,192,1.6596196942668402,95.96047660563791
0,193,1.6516832942843491,96.7160709096193
0,194,1.6634600055783144,95.4954954954955
0,195,1.6517082482375465,96.74513222900319
0,196,1.6618791998166471,95.6698634117989
0,197,1.659708752327852,95.96047660563791
0,198,1.6516054303283745,96.74513222900319
0,199,1.6575674651436747,96.16390584132519
0,200,1.6575109130082932,96.16390584132519
1,1,2.0109230687735073,79.88956698634118
1,2,1.7211128381376266,91.77564661435629
1,3,1.7062681888797544,92.38593432141819
1,4,1.6913935177772965,93.54838709677419
1,5,1.6837851108275284,94.3621040395234
1,6,1.681054860940348,94.2458587619878
1,7,1.6746081296162283,94.88520778843359
1,8,1.6755825103302124,94.6527172333624
1,9,1.672763687336637,95.0014530659692
1,10,1.6764158959635613,94.5945945945946
1,11,1.6719657623369424,94.97239174658529
1,12,1.6660894475187429,95.46643417611159
1,13,1.6732737660066088,94.82708514966579
1,14,1.6745410152731,94.6527172333624
1,15,1.6721808349104816,94.88520778843359
1,16,1.6727980282661836,94.7399011915141
1,17,1.6669746980181037,95.350188898576
1,18,1.6740607433007113,94.6817785527463
1,19,1.6630927620099392,95.7570473699506
1,20,1.671240957679266,94.88520778843359
1,21,1.6755172200442359,94.4202266782912
1,22,1.675276158530596,94.44928799767509
1,23,1.6655749616311772,95.40831153734379
1,24,1.6653848718071969,95.40831153734379
1,25,1.6675634800364076,95.2630049404243
1,26,1.672124082150125,94.76896251089799
1,27,1.674319458854832,94.50741063644288
1,28,1.6742992875516813,94.50741063644288
1,29,1.662482060043331,95.7279860505667
1,30,1.6667813098070823,95.3211275791921
1,31,1.6703537420604113,94.9433304272014
1,32,1.670163952460652,94.97239174658529
1,33,1.6688696927754656,95.08863702412089
1,34,1.6686955879038503,95.1176983435048
1,35,1.6686700833201105,95.1176983435048
1,36,1.6713520187826976,94.82708514966579
1,37,1.6638796554500006,95.6117407730311
1,38,1.6647405469959924,95.46643417611159
1,39,1.6696984196863545,94.9433304272014
1,40,1.668216175027364,95.1467596628887
1,41,1.6696023437343435,94.91426910781749
1,42,1.660214186521281,95.9023539668701
1,43,1.668028985309017,95.1467596628887
1,44,1.663013779462794,95.6698634117989
1,45,1.6680158451067535,95.1467596628887
1,46,1.6643962757809128,95.52455681487939
1,47,1.660816389697979,95.9023539668701
1,48,1.6595674979295543,96.0185992444057
1,49,1.6693219372490884,94.97239174658529
1,50,1.6606847908668654,95.9023539668701
1,51,1.6640873345428084,95.4954954954955
1,52,1.667465336639239,95.2048823016565
1,53,1.6673576601890976,95.2048823016565
1,54,1.6691076737952801,94.9433304272014
1,55,1.6654894837217322,95.37925021795989
1,56,1.6594336923267328,95.98953792502179
1,57,1.6709454504992194,94.79802383028189
1,58,1.6677089575092967,95.1758209822726
1,59,1.662873153558724,95.640802092415
1,60,1.6671007122460992,95.2048823016565
1,61,1.671877414827102,94.79802383028189
1,62,1.6697820913638182,94.9433304272014
1,63,1.6675385887843854,95.1467596628887
1,64,1.6626909978059652,95.640802092415
1,65,1.6638207418445028,95.52455681487939
1,66,1.6624962142200956,95.6698634117989
1,67,1.668720968322753,94.97239174658529
1,68,1.6669400305923163,95.2630049404243
1,69,1.6600384988319075,95.931415286254
1,70,1.6640781515019998,95.52455681487939
1,71,1.667426438033415,95.1758209822726
1,72,1.670425150410725,94.79802383028189
1,73,1.6675445485339144,95.1467596628887
1,74,1.670421478655924,94.82708514966579
1,75,1.6636749492022607,95.4954954954955
1,76,1.6693887499506501,95.0014530659692
1,77,1.6634985055943916,95.52455681487939
1,78,1.6635570726690299,95.4954954954955
1,79,1.6703192312509676,94.79802383028189
1,80,1.6621907086897647,95.6989247311828
1,81,1.666396352551619,95.2920662598082
1,82,1.663788531479669,95.52455681487939
1,83,1.6667558067785204,95.2339436210404
1,84,1.6693618385321867,94.97239174658529
1,85,1.6596773142164587,95.96047660563791
1,86,1.664936040986204,95.37925021795989
1,87,1.6665760317146192,95.2630049404243
1,88,1.6634516989026242,95.6117407730311
1,89,1.6622288922676585,95.6989247311828
1,90,1.6586024297729212,96.04766056378959
1,91,1.658651901757208,96.0185992444057
1,92,1.6701429080552466,94.82708514966579
1,93,1.6633952396441314,95.6117407730311
1,94,1.6682097933930689,95.08863702412089
1,95,1.6700886216364568,94.85614646904969
1,96,1.6647852737286741,95.46643417611159
1,97,1.659453804288543,95.96047660563791
1,98,1.663392095774704,95.5536181342633
1,99,1.6692501423069739,94.9433304272014
1,100,1.6585787402190961,96.04766056378959
1,101,1.6632780498120592,95.5536181342633
1,102,1.6683037420582796,95.0014530659692
1,103,1.6633257205018317,95.58267945364719
1,104,1.663234301238378,95.640802092415
1,105,1.6633370997568242,95.58267945364719
1,106,1.6691583596066466,94.97239174658529
1,107,1.6631572021788321,95.640802092415
1,108,1.671198125215978,94.79802383028189
1,109,1.6585001447650927,96.0767218831735
1,110,1.659365473960598,95.96047660563791
1,111,1.6594542416755513,95.96047660563791
1,112,1.6615516684369074,95.7279860505667
1,113,1.6632902446918727,95.640802092415
1,114,1.663308057447648,95.6117407730311
1,115,1.6584388269642059,96.04766056378959
1,116,1.65836243053184,96.04766056378959
1,117,1.6663017337297616,95.2920662598082
1,118,1.6698857904491349,94.82708514966579
1,119,1.6698834161754652,94.85614646904969
1,120,1.664715982852023,95.43737285672769
1,121,1.6629734383829702,95.640802092415
1,122,1.6592548743598083,95.96047660563791
1,123,1.666332479057275,95.2630049404243
1,124,1.6631636819076072,95.640802092415
1,125,1.664682797939683,95.43737285672769
1,126,1.6629051960777488,95.640802092415
1,127,1.6653770486673267,95.37925021795989
1,128,1.6618433290363883,95.7279860505667
1,129,1.6688147032940241,94.9433304272014
1,130,1.6628231730768555,95.640802092415
1,131,1.664488126112714,95.40831153734379
1,132,1.6656346987213781,95.2920662598082
1,133,1.6587190376837337,96.1348445219413
1,134,1.6619165603805535,95.8151700087184
1,135,1.656609614200314,96.2801511188608
1,136,1.6577301378435094,96.1348445219413
1,137,1.660896526484119,95.8151700087184
1,138,1.6632290069820632,95.5536181342633
1,139,1.6631567728330683,95.58267945364719
1,140,1.662400571376857,95.6698634117989
1,141,1.662124711671554,95.7279860505667
1,142,1.6596928628466332,95.96047660563791
1,143,1.6649808334336123,95.350188898576
1,144,1.6598060401536103,95.9023539668701
1,145,1.655441611436249,96.3673350770125
1,146,1.6561636747066708,96.2801511188608
1,147,1.6621376010170401,95.6698634117989
1,148,1.6591093241216615,96.0185992444057
1,149,1.6676454811682724,95.1467596628887
1,150,1.6621415710174718,95.6698634117989
1,151,1.6649383282512427,95.350188898576
1,152,1.6554492419166689,96.3673350770125
1,153,1.6600353554432628,95.96047660563791
1,154,1.664793236728389,95.37925021795989
1,155,1.6620390329995343,95.6989247311828
1,156,1.6630517474315984,95.58267945364719
1,157,1.6649219794922903,95.37925021795989
1,158,1.6676687422629102,95.1467596628887
1,159,1.6619310756309278,95.7279860505667
1,160,1.6597550268432792,95.931415286254
1,161,1.6622244076069532,95.6989247311828
1,162,1.6619191798230084,95.6989247311828
1,163,1.6599698271681211,95.96047660563791
1,164,1.6619545080135476,95.6989247311828
1,165,1.656056756257623,96.2801511188608
1,166,1.661919503939476,95.7570473699506
1,167,1.6648467627285075,95.37925021795989
1,168,1.662116145253093,95.6989247311828
1,169,1.6597159028217858,95.9023539668701
1,170,1.659152188764785,95.96047660563791
1,171,1.659207248279817,95.96047660563791
1,172,1.664965041533587,95.40831153734379
1,173,1.66306107751084,95.58267945364719
1,174,1.6591956228767963,95.98953792502179
1,175,1.657804746093452,96.1348445219413
1,176,1.6590605285835143,95.98953792502179
1,177,1.6579152034440925,96.1348445219413
1,178,1.657275006449039,96.1929671607091
1,179,1.6590074413556537,96.04766056378959
1,180,1.6518178370087364,96.74513222900319
1,181,1.657321531366548,96.1929671607091
1,182,1.6590002133522737,96.04766056378959
1,183,1.6577215817042312,96.16390584132519
1,184,1.6641852136315132,95.4954954954955
1,185,1.6621400386718892,95.6698634117989
1,186,1.6615026282361647,95.7570473699506
1,187,1.6548747218796744,96.4254577157803
1,188,1.657492142925704,96.16390584132519
1,189,1.6576692683849248,96.16390584132519
1,190,1.6635287999554869,95.46643417611159
1,191,1.6615960540976618,95.7279860505667
1,192,1.6571779564870148,96.1929671607091
1,193,1.658537475733497,96.10578320255739
1,194,1.6621436205308593,95.6698634117989
1,195,1.6640642630385805,95.4954954954955
1,196,1.6589393673028985,96.0185992444057
1,197,1.658919960641324,96.04766056378959
1,198,1.6588732545175087,96.0185992444057
1,199,1.6596511279733124,95.96047660563791
1,200,1.6570861592872193,96.1929671607091
2,1,1.8953543931128929,85.20778843359489
2,2,1.715661010104747,92.03719848881138
2,3,1.7003867339844951,92.7637314734089
2,4,1.686254189933982,94.15867480383609
2,5,1.6904545364464256,93.4902644580064
2,6,1.6860099157357171,93.75181633246149
2,7,1.6778336125636808,94.5364719558268
2,8,1.6788197899983583,94.39116535890729
2,9,1.6683291729064935,95.2630049404243
2,10,1.6698726011861929,95.2339436210404
2,11,1.6728530365461272,94.79802383028189
2,12,1.674073136786966,94.82708514966579
2,13,1.6760871127455903,94.5945945945946
2,14,1.6710258397000965,94.97239174658529
2,15,1.677250278327798,94.39116535890729
2,16,1.6688557127281438,95.1758209822726
2,17,1.6723766833652072,94.88520778843359
2,18,1.6725650401536352,94.7108398721302
2,19,1.6663775587821323,95.37925021795989
2,20,1.6720522889602016,94.7399011915141
2,21,1.6654754210456362,95.52455681487939
2,22,1.6725615005506254,94.76896251089799
2,23,1.6700509676199682,95.059575704737
2,24,1.6749020020512009,94.4202266782912
2,25,1.6619850802612812,95.7861086893345
2,26,1.6659084823126755,95.40831153734379
2,27,1.664870901177106,95.46643417611159
2,28,1.6697057423349209,94.97239174658529
2,29,1.6648662681337414,95.46643417611159
2,30,1.6669815344038097,95.2630049404243
2,31,1.6644959139546989,95.52455681487939
2,32,1.671663721452097,94.79802383028189
2,33,1.6716416414815332,94.7399011915141
2,34,1.670123536235005,94.88520778843359
2,35,1.6700461573708987,94.9433304272014
2,36,1.6651067177932963,95.40831153734379
2,37,1.663229213995319,95.6698634117989
2,38,1.6684712540686273,95.1176983435048
2,39,1.6731061958371967,94.6817785527463
2,40,1.6647702284360928,95.46643417611159
2,41,1.6683181111641876,95.1467596628887
2,42,1.665398788754706,95.37925021795989
2,43,1.6727017136823554,94.7108398721302
2,44,1.6650785350919184,95.4954954954955
2,45,1.6678909655668415,95.2048823016565
2,46,1.6723918796445894,94.7399011915141
2,47,1.6679717129862042,95.1467596628887
2,48,1.6676608079982793,95.2048823016565
2,49,1.6648138059874023,95.52455681487939
2,50,1.6642937712240147,95.4954954954955
2,51,1.6628308416492898,95.6698634117989
2,52,1.6648078970468712,95.5536181342633
2,53,1.6603821489963477,95.9023539668701
2,54,1.6594378253154078,95.96047660563791
2,55,1.6641275603609935,95.46643417611159
2,56,1.6672639116048837,95.1758209822726
2,57,1.6672713065785691,95.2339436210404
2,58,1.6671959286167342,95.2339436210404
2,59,1.6639069789636016,95.52455681487939
2,60,1.670704003239466,94.79802383028189
2,61,1.6696439941746526,94.9433304272014
2,62,1.6625511210572912,95.6698634117989
2,63,1.6706956506203496,94.79802383028189
2,64,1.6638829333616547,95.4954954954955
2,65,1.667103863486819,95.2630049404243
2,66,1.6640732351568386,95.52455681487939
2,67,1.6626196019472252,95.7279860505667
2,68,1.6640573683412334,95.5536181342633
2,69,1.666879021817301,95.2048823016565
2,70,1.659973207242536,95.931415286254
2,71,1.6624310531839763,95.6698634117989
2,72,1.6624076786043773,95.6989247311828
2,73,1.6636449456500126,95.52455681487939
2,74,1.6649225742682614,95.37925021795989
2,75,1.6637551077630082,95.52455681487939
2,76,1.6684825132778751,95.03051438535309
2,77,1.6648727012949196,95.37925021795989
2,78,1.6672051212259071,95.2048823016565
2,79,1.671319235242459,94.76896251089799
2,80,1.658698965643584,96.04766056378959
2,81,1.6587230842378182,96.0185992444057
2,82,1.6684085830922442,95.059575704737
2,83,1.663730654267296,95.58267945364719
2,84,1.6667510790879312,95.2339436210404
2,85,1.6683320706651115,95.059575704737
2,86,1.6701299382163324,94.85614646904969
2,87,1.663797327846105,95.5536181342633
2,88,1.6633896767355403,95.5536181342633
2,89,1.6635302357629225,95.58267945364719
2,90,1.6666753241587513,95.2630049404243
2,91,1.666687888284112,95.2048823016565
2,92,1.664773488164197,95.40831153734379
2,93,1.6595407225314225,95.96047660563791
2,94,1.6634503841221606,95.58267945364719
2,95,1.6634895135002798,95.58267945364719
2,96,1.6659674315277762,95.350188898576
2,97,1.6665104691655843,95.2630049404243
2,98,1.6648454328652038,95.40831153734379
2,99,1.6666458315990726,95.2339436210404
2,100,1.6595059805537102,95.96047660563791
2,101,1.6617135463051131,95.7279860505667
2,102,1.6656738895612413,95.37925021795989
2,103,1.6663725348916545,95.2920662598082
2,104,1.6699668648444177,94.82708514966579
2,105,1.6664974936067358,95.2920662598082
2,106,1.6656707709751026,95.37925021795989
2,107,1.6616174751015615,95.7570473699506
2,108,1.6584739701123004,96.04766056378959
2,109,1.6656405339904294,95.37925021795989
2,110,1.6656640547052763,95.37925021795989
2,111,1.6647498312413072,95.43737285672769
2,112,1.6630259888979944,95.640802092415
2,113,1.6690827470964407,95.0014530659692
2,114,1.6664294703900238,95.2920662598082
2,115,1.6681692234021293,95.03051438535309
2,116,1.6630650070576518,95.6117407730311
2,117,1.6630551201427555,95.6117407730311
2,118,1.659328456883924,95.96047660563791
2,119,1.6592793240197075,95.96047660563791
2,120,1.6681036118381525,95.059575704737
2,121,1.6681322769787337,95.059575704737
2,122,1.658297648541436,96.04766056378959
2,123,1.6633611882190846,95.5536181342633
2,124,1.6630126581283309,95.640802092415
2,125,1.6592756119208505,95.96047660563791
2,126,1.6660578802190391,95.2920662598082
2,127,1.661828647090585,95.7279860505667
2,128,1.658248053768081,96.0767218831735
2,129,1.671077188578829,94.79802383028189
2,130,1.6661745410602327,95.2920662598082
2,131,1.6710192590570263,94.79802383028189
2,132,1.6630852739974298,95.5536181342633
2,133,1.6658081689556525,95.43737285672769
2,134,1.656699555225877,96.2801511188608
2,135,1.6617105172111086,95.8151700087184
2,136,1.6563625080194264,96.2801511188608
2,137,1.6563194170355904,96.2801511188608
2,138,1.6608048114996574,95.8442313281023
2,139,1.6695000212006297,94.9433304272014
2,140,1.6602186280137303,95.931415286254
2,141,1.6655389695393679,95.3211275791921
2,142,1.6650390386708565,95.350188898576
2,143,1.6631790172157053,95.6117407730311
2,144,1.662001275495162,95.7279860505667
2,145,1.6620899342784181,95.7279860505667
2,146,1.6553952197192796,96.3673350770125
2,147,1.6653255501948643,95.3211275791921
2,148,1.6677460790681673,95.1467596628887
2,149,1.6554390790712472,96.3673350770125
2,150,1.6631818346314855,95.58267945364719
2,151,1.6561501645408891,96.2801511188608
2,152,1.6600372134710808,95.931415286254
2,153,1.665292144352772,95.37925021795989
2,154,1.665218891348506,95.37925021795989
2,155,1.6560688431174415,96.2801511188608
2,156,1.6593783445061971,95.96047660563791
2,157,1.6622832774419785,95.6989247311828
2,158,1.6599900414121376,95.96047660563791
2,159,1.6600469894847558,95.96047660563791
2,160,1.6600970639221284,95.9023539668701
2,161,1.6600330829398708,95.96047660563791
2,162,1.6590964676837188,96.0185992444057
2,163,1.665100388722815,95.37925021795989
2,164,1.6631156901536104,95.58267945364719
2,165,1.662230860653459,95.6989247311828
2,166,1.6648653102011635,95.37925021795989
2,167,1.6617720398420621,95.7279860505667
2,168,1.6651915480742885,95.37925021795989
2,169,1.6648737116966026,95.37925021795989
2,170,1.6618902861503073,95.7279860505667
2,171,1.6650757340854092,95.350188898576
2,172,1.6598625959685172,95.96047660563791
2,173,1.6618315209637269,95.7570473699506
2,174,1.6591106292884807,96.0185992444057
2,175,1.6520330968167902,96.74513222900319
2,176,1.6617182826663297,95.7570473699506
2,177,1.6598633457376335,95.931415286254
2,178,1.654927306330341,96.4254577157803
2,179,1.6619919659510252,95.6989247311828
2,180,1.6590394851824144,96.0185992444057
2,181,1.6607480173746283,95.8442313281023
2,182,1.6618303094096345,95.6989247311828
2,183,1.6588856789164537,96.0767218831735
2,184,1.662189950992288,95.6698634117989
2,185,1.65774929964011,96.1348445219413
2,186,1.6616917889320844,95.7279860505667
2,187,1.6618488774604567,95.7279860505667
2,188,1.6615189292918482,95.7279860505667
2,189,1.66153218135538,95.7279860505667
2,190,1.658901035066535,96.04766056378959
2,191,1.6621953483101688,95.640802092415
2,192,1.660639044054703,95.8732926474862
2,193,1.6617037952352272,95.6989247311828
2,194,1.651700198475254,96.74513222900319
2,195,1.660691377865979,95.8732926474862
2,196,1.654711717026031,96.4254577157803
2,197,1.66352816249688,95.4954954954955
2,198,1.6574774702345105,96.1348445219413
2,199,1.6621497497614344,95.640802092415
2,200,1.6617533403463856,95.6989247311828
3,1,1.8335109787636328,86.74803836094158
3,2,1.7174088163475634,91.77564661435629
3,3,1.693391741387745,93.4902644580064
3,4,1.6900800515336467,93.69369369369369
3,5,1.684320715110873,94.0714908456844
3,6,1.6766903604849501,94.76896251089799
3,7,1.6797086732704534,94.33304272013949
3,8,1.6739252374043454,94.9433304272014
3,9,1.6771389029366572,94.56553327521068
3,10,1.6739892720383118,94.9433304272014
3,11,1.6667410627558863,95.37925021795989
3,12,1.6701257513048573,95.1176983435048
3,13,1.6668918690786902,95.4954954954955
3,14,1.6649962262670064,95.58267945364719
3,15,1.673209418860879,94.76896251089799
3,16,1.6727431379215079,94.85614646904969
3,17,1.6714804375653585,94.9433304272014
3,18,1.6693727301251184,95.08863702412089
3,19,1.6717165249263608,94.85614646904969
3,20,1.6688489236026338,95.08863702412089
3,21,1.6716234211767735,94.79802383028189
3,22,1.6625409614018627,95.7861086893345
3,23,1.662236985556202,95.7570473699506
3,24,1.6699179572994074,95.03051438535309
3,25,1.6746804787914404,94.44928799767509
3,26,1.6695292987746255,95.08863702412089
3,27,1.6628551951490842,95.6989247311828
3,28,1.6649463124169224,95.43737285672769
3,29,1.6655463172872351,95.46643417611159
3,30,1.6718338416916703,94.7399011915141
3,31,1.6652919991009236,95.46643417611159
3,32,1.666794584646455,95.2920662598082
3,33,1.6666105568823029,95.3211275791921
3,34,1.666491552971437,95.350188898576
3,35,1.6642261121029316,95.5536181342633
3,36,1.6687282900739346,95.1758209822726
3,37,1.673162136335043,94.7108398721302
3,38,1.6649152164213574,95.43737285672769
3,39,1.6657360838681827,95.350188898576
3,40,1.6603555389275306,95.9023539668701
3,41,1.6681639262475993,95.2048823016565
3,42,1.6629871753256147,95.6698634117989
3,43,1.663590307737216,95.58267945364719
3,44,1.66950838341138,94.91426910781749
3,45,1.670532645173955,94.88520778843359
3,46,1.660900139726053,95.8732926474862
3,47,1.6710323850770477,94.76896251089799
3,48,1.6657684559561623,95.37925021795989
3,49,1.6627944523677756,95.6698634117989
3,50,1.6690952619463795,94.97239174658529
3,51,1.6700225943027847,94.9433304272014
3,52,1.6721920573279492,94.7108398721302
3,53,1.6691825517945538,94.91426910781749
3,54,1.6626678835372948,95.6698634117989
3,55,1.6592646176601635,95.98953792502179
3,56,1.6699917026070044,94.91426910781749
3,57,1.6640642983537077,95.52455681487939
3,58,1.6643896167884298,95.4954954954955
3,59,1.66435251849304,95.52455681487939
3,60,1.660198972947646,95.9023539668701
3,61,1.6670997596530845,95.2339436210404
3,62,1.6637449899274677,95.52455681487939
3,63,1.6639248556917667,95.5536181342633
3,64,1.6651690520272293,95.350188898576
3,65,1.667018380031255,95.2339436210404
3,66,1.6637321877209035,95.52455681487939
3,67,1.6675031868677135,95.1467596628887
3,68,1.666895936117697,95.2339436210404
3,69,1.6640161526398516,95.5536181342633
3,70,1.6668647315643814,95.2339436210404
3,71,1.6637385504746278,95.5536181342633
3,72,1.669563695652467,94.97239174658529
3,73,1.6588790716997261,96.04766056378959
3,74,1.6685373319684447,95.059575704737
